# Czas Kana³_1 Kana³_2 Kana³_3 Kana³_4 Kana³_5 Kana³_6 Kana³_7 Kana³_8 Kana³_9 Kana³_10 Kana³_11 Kana³_12
1.183237 137.000000 362.000000 224.000000 -245.000000 -32.000000 282.000000 421.000000 791.000000 207.000000 440.000000 181.000000 -60.000000
1.184237 123.000000 347.000000 224.000000 -248.000000 -42.000000 295.000000 426.000000 787.000000 203.000000 430.000000 181.000000 -55.000000
1.185237 108.000000 323.000000 214.000000 -233.000000 -49.000000 287.000000 426.000000 787.000000 207.000000 430.000000 181.000000 -54.000000
1.186237 118.000000 342.000000 224.000000 -214.000000 -51.000000 270.000000 426.000000 786.000000 207.000000 434.000000 181.000000 -49.000000
1.187237 123.000000 367.000000 243.000000 -228.000000 -51.000000 285.000000 436.000000 795.000000 212.000000 434.000000 181.000000 -54.000000
1.188238 137.000000 352.000000 214.000000 -244.000000 -59.000000 307.000000 425.000000 795.000000 212.000000 439.000000 191.000000 -49.000000
1.189238 147.000000 363.000000 214.000000 -244.000000 -37.000000 285.000000 410.000000 776.000000 193.000000 439.000000 186.000000 -54.000000
1.190238 147.000000 368.000000 219.000000 -254.000000 -32.000000 290.000000 415.000000 785.000000 207.000000 420.000000 167.000000 -68.000000
1.191238 147.000000 358.000000 209.000000 -256.000000 -34.000000 296.000000 420.000000 789.000000 212.000000 439.000000 186.000000 -49.000000
1.192238 137.000000 353.000000 214.000000 -251.000000 -29.000000 286.000000 410.000000 779.000000 207.000000 444.000000 192.000000 -47.000000
1.193239 118.000000 363.000000 243.000000 -244.000000 -37.000000 286.000000 415.000000 788.000000 217.000000 439.000000 192.000000 -42.000000
1.194239 127.000000 358.000000 229.000000 -239.000000 -61.000000 305.000000 415.000000 788.000000 212.000000 453.000000 202.000000 -27.000000
1.195239 132.000000 353.000000 219.000000 -241.000000 -49.000000 296.000000 410.000000 779.000000 198.000000 448.000000 197.000000 -27.000000
1.196239 137.000000 368.000000 229.000000 -241.000000 -42.000000 288.000000 410.000000 784.000000 203.000000 438.000000 187.000000 -52.000000
1.197239 147.000000 377.000000 229.000000 -251.000000 -44.000000 301.000000 410.000000 783.000000 203.000000 438.000000 192.000000 -42.000000
1.198240 152.000000 382.000000 229.000000 -261.000000 -39.000000 305.000000 404.000000 778.000000 203.000000 438.000000 192.000000 -42.000000
1.199240 152.000000 377.000000 224.000000 -267.000000 -37.000000 308.000000 404.000000 783.000000 212.000000 433.000000 192.000000 -41.000000
1.200240 137.000000 387.000000 248.000000 -264.000000 -34.000000 303.000000 399.000000 783.000000 217.000000 442.000000 202.000000 -26.000000
1.201240 123.000000 377.000000 253.000000 -262.000000 -54.000000 320.000000 399.000000 782.000000 222.000000 452.000000 207.000000 -26.000000
1.202240 127.000000 363.000000 234.000000 -250.000000 -64.000000 318.000000 399.000000 782.000000 217.000000 457.000000 216.000000 -21.000000
1.203241 137.000000 378.000000 239.000000 -245.000000 -51.000000 301.000000 399.000000 776.000000 212.000000 457.000000 216.000000 -21.000000
1.204241 142.000000 383.000000 239.000000 -257.000000 -49.000000 310.000000 399.000000 781.000000 217.000000 451.000000 211.000000 -26.000000
1.205241 147.000000 388.000000 239.000000 -262.000000 -46.000000 314.000000 395.000000 781.000000 212.000000 451.000000 207.000000 -26.000000
1.206241 152.000000 408.000000 253.000000 -267.000000 -44.000000 316.000000 395.000000 776.000000 217.000000 451.000000 208.000000 -19.000000
1.207241 152.000000 422.000000 269.000000 -279.000000 -49.000000 333.000000 395.000000 785.000000 227.000000 451.000000 217.000000 -24.000000
1.208242 162.000000 413.000000 249.000000 -286.000000 -56.000000 348.000000 390.000000 780.000000 222.000000 466.000000 227.000000 -10.000000
1.209242 157.000000 399.000000 240.000000 -286.000000 -42.000000 333.000000 380.000000 770.000000 222.000000 461.000000 222.000000 -10.000000
1.210242 142.000000 399.000000 254.000000 -277.000000 -39.000000 321.000000 380.000000 775.000000 227.000000 461.000000 227.000000 -10.000000
1.211242 147.000000 399.000000 249.000000 -269.000000 -54.000000 328.000000 385.000000 784.000000 232.000000 471.000000 237.000000 0.000000
1.212242 157.000000 409.000000 249.000000 -272.000000 -49.000000 326.000000 385.000000 779.000000 227.000000 475.000000 243.000000 1.000000
1.213243 166.000000 418.000000 249.000000 -281.000000 -44.000000 331.000000 385.000000 783.000000 232.000000 470.000000 238.000000 1.000000
1.214243 176.000000 428.000000 249.000000 -291.000000 -39.000000 336.000000 379.000000 778.000000 232.000000 474.000000 243.000000 6.000000
1.215243 166.000000 457.000000 289.000000 -301.000000 -34.000000 341.000000 374.000000 782.000000 242.000000 474.000000 243.000000 6.000000
1.216243 171.000000 453.000000 280.000000 -311.000000 -59.000000 375.000000 374.000000 787.000000 251.000000 479.000000 253.000000 16.000000
1.217243 176.000000 448.000000 270.000000 -311.000000 -51.000000 367.000000 364.000000 782.000000 242.000000 489.000000 262.000000 25.000000
1.218244 162.000000 443.000000 280.000000 -311.000000 -44.000000 360.000000 369.000000 792.000000 256.000000 479.000000 253.000000 25.000000
1.219244 157.000000 423.000000 265.000000 -301.000000 -56.000000 363.000000 364.000000 791.000000 251.000000 499.000000 277.000000 36.000000
1.220244 166.000000 433.000000 265.000000 -289.000000 -51.000000 345.000000 358.000000 786.000000 247.000000 498.000000 272.000000 31.000000
1.221244 176.000000 457.000000 280.000000 -299.000000 -46.000000 350.000000 363.000000 801.000000 266.000000 493.000000 267.000000 27.000000
1.222244 182.000000 477.000000 294.000000 -316.000000 -49.000000 370.000000 358.000000 796.000000 266.000000 508.000000 287.000000 46.000000
1.223245 202.000000 477.000000 275.000000 -329.000000 -54.000000 387.000000 354.000000 795.000000 266.000000 511.000000 287.000000 41.000000
1.224245 206.000000 487.000000 280.000000 -339.000000 -34.000000 377.000000 354.000000 800.000000 278.000000 511.000000 287.000000 41.000000
1.225245 202.000000 482.000000 280.000000 -346.000000 -34.000000 384.000000 349.000000 804.000000 288.000000 526.000000 296.000000 51.000000
1.226245 197.000000 482.000000 284.000000 -341.000000 -37.000000 382.000000 344.000000 809.000000 292.000000 531.000000 301.000000 57.000000
1.227245 187.000000 482.000000 294.000000 -339.000000 -42.000000 385.000000 349.000000 819.000000 302.000000 536.000000 311.000000 67.000000
1.228246 187.000000 487.000000 299.000000 -334.000000 -51.000000 390.000000 344.000000 819.000000 297.000000 555.000000 321.000000 76.000000
1.229246 211.000000 492.000000 280.000000 -336.000000 -54.000000 395.000000 349.000000 823.000000 302.000000 550.000000 316.000000 62.000000
1.230246 216.000000 512.000000 294.000000 -351.000000 -32.000000 388.000000 348.000000 833.000000 317.000000 555.000000 326.000000 76.000000
1.231246 226.000000 532.000000 304.000000 -363.000000 -37.000000 405.000000 343.000000 842.000000 322.000000 570.000000 335.000000 81.000000
1.232246 226.000000 532.000000 305.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 331.000000 575.000000 335.000000 86.000000
1.233247 211.000000 537.000000 324.000000 -378.000000 -37.000000 420.000000 348.000000 852.000000 341.000000 579.000000 341.000000 93.000000
1.234247 216.000000 527.000000 310.000000 -373.000000 -54.000000 432.000000 343.000000 856.000000 341.000000 589.000000 351.000000 103.000000
1.235247 216.000000 522.000000 305.000000 -370.000000 -45.000000 421.000000 353.000000 865.000000 356.000000 589.000000 351.000000 98.000000
1.236247 206.000000 532.000000 324.000000 -368.000000 -43.000000 416.000000 357.000000 874.000000 361.000000 608.000000 366.000000 117.000000
1.237247 216.000000 527.000000 310.000000 -368.000000 -57.000000 430.000000 362.000000 879.000000 366.000000 603.000000 366.000000 108.000000
1.238248 231.000000 532.000000 300.000000 -370.000000 -45.000000 421.000000 367.000000 894.000000 375.000000 613.000000 366.000000 108.000000
1.239248 231.000000 556.000000 324.000000 -380.000000 -33.000000 418.000000 362.000000 894.000000 375.000000 617.000000 376.000000 117.000000
1.240248 250.000000 561.000000 310.000000 -392.000000 -45.000000 443.000000 372.000000 908.000000 395.000000 617.000000 371.000000 113.000000
1.241248 246.000000 551.000000 305.000000 -404.000000 -28.000000 438.000000 372.000000 908.000000 405.000000 631.000000 385.000000 123.000000
1.242248 236.000000 546.000000 310.000000 -397.000000 -28.000000 430.000000 377.000000 917.000000 405.000000 635.000000 385.000000 128.000000
1.243249 216.000000 537.000000 320.000000 -390.000000 -35.000000 430.000000 387.000000 932.000000 424.000000 635.000000 390.000000 128.000000
1.244249 221.000000 528.000000 305.000000 -375.000000 -50.000000 430.000000 392.000000 941.000000 429.000000 650.000000 400.000000 133.000000
1.245249 216.000000 533.000000 315.000000 -373.000000 -40.000000 418.000000 401.000000 940.000000 429.000000 655.000000 405.000000 138.000000
1.246249 226.000000 557.000000 329.000000 -373.000000 -47.000000 426.000000 410.000000 955.000000 434.000000 650.000000 395.000000 128.000000
1.247249 246.000000 567.000000 320.000000 -390.000000 -50.000000 445.000000 415.000000 959.000000 439.000000 655.000000 401.000000 130.000000
1.248250 250.000000 581.000000 329.000000 -404.000000 -35.000000 445.000000 410.000000 954.000000 439.000000 665.000000 411.000000 140.000000
1.249250 255.000000 591.000000 334.000000 -414.000000 -38.000000 458.000000 420.000000 969.000000 453.000000 660.000000 401.000000 130.000000
1.250250 246.000000 586.000000 339.000000 -422.000000 -38.000000 466.000000 420.000000 974.000000 458.000000 679.000000 416.000000 140.000000
1.251250 241.000000 578.000000 334.000000 -414.000000 -45.000000 466.000000 425.000000 974.000000 458.000000 674.000000 416.000000 135.000000
1.252250 231.000000 558.000000 324.000000 -407.000000 -45.000000 458.000000 429.000000 983.000000 463.000000 678.000000 411.000000 140.000000
1.253251 221.000000 548.000000 324.000000 -392.000000 -45.000000 444.000000 438.000000 982.000000 458.000000 678.000000 416.000000 140.000000
1.254251 221.000000 543.000000 320.000000 -382.000000 -50.000000 439.000000 458.000000 992.000000 468.000000 668.000000 407.000000 126.000000
1.255251 246.000000 558.000000 310.000000 -380.000000 -47.000000 434.000000 463.000000 1007.000000 478.000000 678.000000 407.000000 126.000000
1.256251 246.000000 578.000000 330.000000 -400.000000 -30.000000 436.000000 468.000000 1006.000000 473.000000 683.000000 412.000000 126.000000
1.257251 236.000000 568.000000 330.000000 -409.000000 -40.000000 456.000000 477.000000 1006.000000 473.000000 678.000000 397.000000 116.000000
1.258252 231.000000 548.000000 316.000000 -401.000000 -45.000000 451.000000 482.000000 1000.000000 473.000000 672.000000 402.000000 116.000000
1.259252 221.000000 548.000000 325.000000 -388.000000 -40.000000 434.000000 492.000000 1005.000000 473.000000 667.000000 392.000000 107.000000
1.260252 202.000000 529.000000 325.000000 -383.000000 -50.000000 439.000000 507.000000 1010.000000 473.000000 663.000000 382.000000 107.000000
1.261252 197.000000 514.000000 316.000000 -364.000000 -60.000000 429.000000 516.000000 1010.000000 463.000000 663.000000 382.000000 109.000000
1.262252 192.000000 504.000000 311.000000 -354.000000 -57.000000 417.000000 525.000000 1005.000000 453.000000 657.000000 373.000000 89.000000
1.263253 187.000000 524.000000 335.000000 -347.000000 -57.000000 409.000000 530.000000 1000.000000 449.000000 642.000000 358.000000 70.000000
1.264253 197.000000 529.000000 331.000000 -354.000000 -72.000000 431.000000 545.000000 999.000000 439.000000 637.000000 353.000000 70.000000
1.265253 197.000000 524.000000 326.000000 -362.000000 -65.000000 431.000000 554.000000 994.000000 429.000000 623.000000 338.000000 60.000000
1.266253 197.000000 509.000000 312.000000 -359.000000 -62.000000 427.000000 559.000000 989.000000 424.000000 608.000000 319.000000 40.000000
1.267253 167.000000 504.000000 336.000000 -352.000000 -55.000000 412.000000 559.000000 973.000000 410.000000 608.000000 319.000000 50.000000
1.268254 148.000000 456.000000 307.000000 -335.000000 -82.000000 422.000000 569.000000 973.000000 405.000000 588.000000 309.000000 37.000000
1.269254 158.000000 446.000000 287.000000 -301.000000 -77.000000 383.000000 579.000000 968.000000 395.000000 584.000000 299.000000 28.000000
1.270254 153.000000 446.000000 292.000000 -302.000000 -62.000000 368.000000 589.000000 968.000000 390.000000 569.000000 285.000000 23.000000
1.271254 153.000000 465.000000 312.000000 -299.000000 -67.000000 371.000000 598.000000 968.000000 381.000000 563.000000 280.000000 13.000000
1.272254 158.000000 471.000000 312.000000 -309.000000 -77.000000 391.000000 598.000000 958.000000 372.000000 558.000000 275.000000 13.000000
1.273255 148.000000 461.000000 312.000000 -314.000000 -74.000000 393.000000 594.000000 948.000000 357.000000 543.000000 256.000000 -6.000000
1.274255 143.000000 457.000000 312.000000 -304.000000 -79.000000 388.000000 594.000000 943.000000 357.000000 524.000000 246.000000 -21.000000
1.275255 158.000000 461.000000 302.000000 -299.000000 -82.000000 386.000000 589.000000 928.000000 337.000000 529.000000 252.000000 -9.000000
1.276255 128.000000 427.000000 297.000000 -309.000000 -69.000000 384.000000 584.000000 918.000000 332.000000 509.000000 232.000000 -29.000000
1.277255 119.000000 413.000000 292.000000 -277.000000 -82.000000 364.000000 589.000000 918.000000 323.000000 500.000000 227.000000 -34.000000
1.278256 119.000000 413.000000 292.000000 -265.000000 -84.000000 354.000000 588.000000 913.000000 313.000000 499.000000 227.000000 -29.000000
1.279256 109.000000 398.000000 287.000000 -265.000000 -84.000000 355.000000 588.000000 917.000000 313.000000 489.000000 217.000000 -43.000000
1.280256 119.000000 408.000000 288.000000 -253.000000 -86.000000 346.000000 583.000000 901.000000 298.000000 484.000000 208.000000 -48.000000
1.281256 138.000000 413.000000 274.000000 -262.000000 -82.000000 350.000000 583.000000 891.000000 289.000000 463.000000 198.000000 -57.000000
1.282256 124.000000 413.000000 288.000000 -275.000000 -65.000000 346.000000 573.000000 891.000000 293.000000 459.000000 188.000000 -62.000000
1.283257 124.000000 408.000000 284.000000 -267.000000 -79.000000 353.000000 568.000000 882.000000 284.000000 459.000000 193.000000 -57.000000
1.284257 119.000000 393.000000 274.000000 -265.000000 -77.000000 348.000000 562.000000 872.000000 269.000000 449.000000 183.000000 -62.000000
1.285257 104.000000 380.000000 274.000000 -255.000000 -74.000000 336.000000 562.000000 877.000000 274.000000 439.000000 174.000000 -72.000000
1.286257 109.000000 375.000000 264.000000 -241.000000 -82.000000 328.000000 552.000000 871.000000 264.000000 439.000000 183.000000 -62.000000
1.287257 104.000000 370.000000 264.000000 -241.000000 -74.000000 321.000000 552.000000 866.000000 254.000000 429.000000 169.000000 -77.000000
1.288258 114.000000 380.000000 264.000000 -236.000000 -77.000000 319.000000 552.000000 866.000000 254.000000 424.000000 165.000000 -80.000000
1.289258 124.000000 380.000000 254.000000 -245.000000 -72.000000 324.000000 548.000000 856.000000 245.000000 424.000000 165.000000 -80.000000
1.290258 114.000000 380.000000 264.000000 -250.000000 -62.000000 319.000000 543.000000 850.000000 245.000000 418.000000 155.000000 -89.000000
1.291258 114.000000 389.000000 274.000000 -245.000000 -72.000000 324.000000 538.000000 849.000000 245.000000 409.000000 155.000000 -89.000000
1.292258 109.000000 356.000000 245.000000 -250.000000 -77.000000 333.000000 528.000000 840.000000 230.000000 414.000000 155.000000 -89.000000
1.293259 99.000000 346.000000 245.000000 -232.000000 -67.000000 303.000000 528.000000 840.000000 230.000000 399.000000 145.000000 -89.000000
1.294259 94.000000 351.000000 254.000000 -222.000000 -71.000000 298.000000 532.000000 849.000000 240.000000 399.000000 145.000000 -89.000000
1.295259 104.000000 337.000000 230.000000 -222.000000 -79.000000 305.000000 532.000000 840.000000 230.000000 409.000000 151.000000 -83.000000
1.296259 104.000000 351.000000 245.000000 -220.000000 -62.000000 286.000000 532.000000 835.000000 225.000000 394.000000 141.000000 -93.000000
1.297259 104.000000 361.000000 254.000000 -227.000000 -69.000000 300.000000 527.000000 834.000000 220.000000 393.000000 137.000000 -93.000000
